"","Site","SampleTime","SampleDate","pH","LocationType","Na_mgL","Mg_mgL","Al_mgL","SiO2_mgL","K_mgL","Ca_mgL","Mn_mgL","Fe_mgL","F_mgL","Cl_mgL","NO3_mgL","SO4_mgL","DOC_mgL","TDN_mgL","GWType","X","Y","Na_MP","Mg_MP","Al_MP","Si_MP","P_MP","K_MP","Ca_MP","Mn_MP","Fe_MP","Zn_MP","Rb_MP","Sr_MP","Ba_MP","Pb_MP","NH4 mg N/L","Alm_mgL","Alo_mgL","Durham_id","Method","SpecCond","DON_mgL","TMAl_mgL","OMAl_mgL","IMAl_mgL","NH4_NmgL","PO4_PmgL","S_mgL","Sr_mgL","Zn_mgL"
"1114","N5",NA,2013-03-27,4.94,"G2",0.564419,0.0428157,0.44747,1.47027,0.449223,0.16466,0.0743273,0.021,0.0420953250180629,0.858467887835415,1.59119344524286,2.02815343097882,1.30561446323717,0.613087467142517,"shallow","281667.406","4871209.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0326462323082742,0.495027478805236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","N5",NA,2013-04-01,4.85,"G2",0.468896,0.0379117,0.60476,1.48652,0.084352,0.123997,0.0678119,0.021,0.0184332622836221,0.621551571063747,1.13496559693337,2.24705710738334,1.59575960272122,0.359459344168134,"shallow","281667.406","4871209.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.51830153937303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","N5",NA,2013-04-11,NA,"G2",0.478323,0.0485228,0.630086,1.5071,0.102989,0.143212,0.0751611,0.021,0.0222801504477426,0.622933869911771,1.6457410111284,2.27343300787684,1.42242787772487,0.43462026343837,"shallow","281667.406","4871209.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.526557416763416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","N5",NA,2013-06-28,4.82,"G2",NA,NA,NA,NA,NA,NA,NA,NA,0.002,0.433256309324671,0.483685594728363,1.99372934394108,1.80358575680024,0.282992493437226,"shallow","281667.406","4871209.5",0.579959739991988,0.0478657586311726,0.537175305540591,1.25313995059945,NA,0.130116039283885,0.173991461752054,0.073788132915322,0.00272885004012698,NA,0.000511798996774483,0.00109241884681643,0.00583557948883079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","N5",NA,2014-06-13,4.77,"G2",0.790166047072536,0.0720223,0.645810666666667,1.37521333333333,143.014798489687,0.306526666666667,0.0788732666666667,0.021,0.0811501150336706,0.437472088993347,3.40523872378056,1.74078648989208,1.94777005562018,0.78360242085046,"shallow","281667.406","4871209.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","N5",NA,2014-06-14,4.97,"G2",0.57188,0.065393,0.673543,1.60784,0.101217,0.16722,0.082243,0.021,0.0466198712533359,0.630815550307391,1.62673692807143,2.01561166893045,1.73668358781083,0.430850393144312,"shallow","281667.406","4871209.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.52880317569834,0.0294065769584436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","N5",NA,2014-06-16,4.82,"G2",0.599203,0.05875,0.602316,1.48707,0.090403,0.158039,0.079058,0.021,0.0547773851066046,0.617858379037256,1.57004383048651,2.31741925202373,1.68151984154618,0.41873916276807,"shallow","281667.406","4871209.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.513931610132139,0.0267527488133468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","NADP",NA,2013-08-20,NA,NA,0.15745,0.0105,0.0045,0.01,0.0936321,0.0405,0.008,0.021,0.0308006222426883,0.0380402363665786,0.587983019674583,0.4073350531105,0.722962379462672,0.274541472740526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122227983415149,0.00662034840841223,0.00359512593570998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","NADP",NA,2013-09-03,NA,NA,0.361732,0.0105,0.0045,0.039177,0.111079938961563,0.0405,0.008,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00651701694775215,0.0047642390068384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","NADP",NA,2014-06-17,4.97,NA,0.12,0.01,-0.02,0.04,0.03,0.04,0,0,0,0.12,0.68,0.4,0.44,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","NADP",NA,2014-07-01,5.45,NA,0.06,0.02,-0.03,-0.01,0.02,0.03,0,0,0,0.04,0.09,0.18,0.28,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","NADP",NA,2014-07-08,4.78,NA,0.13,0.01,-0.03,0,0.04,0.06,0,0,0,0.09,0.68,0.69,0.98,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","NADP",NA,2014-07-15,4.93,NA,0.09,0.02,-0.02,0.05,0.03,0.11,0,0,0,0.1,1,1.04,1.77,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","NADP",NA,2014-07-22,4.94,NA,0.100996,0.0105,0.0045,0.01,0.0317196,0.0405,0.008,0.021,0.0124897719641768,0.0405191453024823,0.312699483289713,0.403761944708591,0.767368587928892,0.132860642096799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298301503698697,0.0027744734334173,-0.000445155315705451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","NADP",NA,2014-07-29,4.93,NA,0.0555518,0.0105,0.0045,0.01,0.0110044,0.0405,0.008,0.021,0.00792159242061159,0.0563453335237351,0.558516687227772,0.746246170756348,0.79457645792619,0.285707499663084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133206186946043,0.00468681478516769,-0.00015889456315646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","NADP",NA,2014-08-20,5.34,NA,0.126178,0.0105,0.0045,0.0415304,0.0045,0.0405,0.008,0.021,0.011801988069502,0.131420902345102,0.135226859177453,0.161512304447162,0.373860593246413,0.0574064994477008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119970829476054,0.00285552376723043,0.00360429269708567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","O1",1899-12-31 10:20:00,2013-03-12,4.31,"G2",0.644678,0.240327,0.628804,3.39592,0.0368132,0.368662,0.261273,0.212719,0.102615652733722,0.484138234667925,5.11911091680902,2.45929088299665,8.40717896665124,1.34867214939054,"shallow","281893.062","4870876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.451214821035531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","O1",1899-12-31 11:10:00,2013-03-13,4.79,"G2",0.576598,0.19404,0.769422,2.3735,0.119603,0.424503,0.144234,0.176909,0.0510346241437311,0.657346099736361,1.69378882804075,2.59588225049589,8.60021216465896,0.584867645065323,"shallow","281893.062","4870876",0.659607975229346,0.221634945195657,0.866638419677991,2.42473079461631,NA,0.139104252016243,0.426726872001384,0.159019526388534,0.205134962982762,NA,0.00103179239697459,0.00432770174113937,0.00753537228750955,NA,0.00628094926219715,0.481897109493062,0.237260471512827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","O1",1899-12-31 11:40:00,2014-07-16,4.61,"G2",0.727897,0.230686,1.01886,3.66458467965326,0.10283550867122,0.409735867906174,0.107179,0.290883,0.0720940643141368,0.390631673704516,1.26216655208239,2.27169598800399,13.7661466627629,0.550805380562157,"shallow","281893.062","4870876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.743436077285063,0.423421529701048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","O1",NA,2011-11-04,5.56,"G2",0.539633,0.215421,0.487172,3.5154,0.249488,1.03768,0.508619,2.39797,0.0818739464730028,0.366532199126919,0.17776673160577,2.31643115387332,7.97572184670792,0.274913216654184,"shallow","281893.062","4870876",0.535,0.18,0.365,2.938,0.007,0.183,1.077192,0.451,2.133,1.165,0.00081,0.0149777777777778,0.007225,0.03797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","O1",NA,2012-02-01,5.8,"G2",0.62,0.216207,0.235782,2.83228,0.208089,0.930694,0.391945,0.192171,0.0778998521285655,0.372091808144728,1.26587299958433,2.96710773909893,4.2879172887254,0.44376950019228,"shallow","281893.062","4870876",0.627,0.19,0.129,2.346,0.007,0.179,0.882424,0.321,0.163,2.136,0.00085,0.0139,0.010829,0.01251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","O1",NA,2012-03-22,5.15,"G2",0.59,0.208139,0.525149,2.16209,0.119809,0.651289,0.216276,0.115274,0.0570230591251378,0.34316191800408,2.27620057567621,2.36026419248754,5.58738883527768,0.961600968305387,"shallow","281893.062","4870876",0.557,0.18,0.472,1.686,0,0.102,0.700816,0.166,0.074,0.481,0.00066,0.00863333333333333,0.0126735,0.02308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","O1",NA,2012-04-24,4.82,"G2",0.560525,0.186554,0.695415,2.61475,0.0865157,0.484447,0.142847,0.0973096,0.0361917726442342,0.364248762956229,1.06779829103189,2.36974741888327,6.95846969398903,0.423734120791003,"shallow","281893.062","4870876",0.581,0.192,0.563,2.115,0.003,0.067,0.473148,0.136,0.071,0.3,0.00055,0.00714444444444444,0.0112115,0.01301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","O1",NA,2012-08-10,4.22,"G2",0.376565,0.165623,1.37989,2.08242,0.102856,0.537477,0.100592,0.439325,0.044209922597028,0.19091820634375,0.151830698391133,1.55396013536339,28.5764079471175,0.558629909116002,"shallow","281893.062","4870876",0.365,0.147,1.113,1.591,0.027,0.096,0.549658,0.087,0.349,0.206,0.00098,0.00576966,0.02386317,0.02197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","O1",NA,2013-04-01,4.88,"G2",0.715559,0.22665,0.820871,2.98712,0.185029,0.463289,0.163644,0.207547,0.0535190962869139,0.548098666603686,2.1146742760333,2.48261216384782,8.64675002969806,0.725559839207067,"shallow","281893.062","4870876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0482474705071366,0.539820882382267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","O1",NA,2013-04-11,NA,"G2",0.603501,0.195677,0.894977,2.18984,0.128292,0.341248,0.126129,0.135848,0.0555269293304503,0.441821073423808,1.79970922465065,2.37960637701525,9.03590188217791,0.617823315071735,"shallow","281893.062","4870876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.581724881589596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","O1",NA,2013-09-03,4.72,"G2",0.951368,0.263065,1.2101,4.26091,0.175254212315726,0.561595,0.162144,0.310227,0.0494270683127916,0.280575633733239,2.19796249175139,1.98289438581725,15.1084170572401,0.813337607474632,"shallow","281893.062","4870876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149621603582255,0.646174706398606,0.36606076130826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","O1",NA,2014-06-13,4.55,"G2",0.717038,0.240668,1.12964,3.05626,0.114279,0.41515,0.108671,0.354952,0.0800508993814017,0.484522165389786,1.68155455836704,1.83087333567976,14.5015826169303,0.64203998236875,"shallow","281893.062","4870876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.703758635098686,0.393300564765393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","O1",NA,2014-06-14,4.68,"G2",0.773012,0.211677,1.08494,2.91573,0.116352,0.381871,0.104948,0.293038,0.0529249856399793,0.424664320816716,1.35587110880752,2.10579761903017,13.4059065285405,0.530164204411868,"shallow","281893.062","4870876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.682119186476354,0.361771920856075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","O1P1",1899-12-31 10:20:00,2013-03-11,4.39,"S2",0.714309,0.278035,0.698094,3.75389,0.0412666,0.427272,0.288352,0.231066,0.109906188432577,0.461323718960467,5.51172883679617,2.54645218040833,7.76696414370619,1.39737696367778,NA,NA,NA,0.649015700369409,0.242640610693677,0.552130946375315,3.0529452371416,NA,0.0426828571912891,0.327628863880959,0.254649720980985,0.18647937556569,NA,0.000267646227816861,0.00407885820528709,0.00695665275802041,NA,0.00721384855449673,0.463903637815494,0.20216135331765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","O1P1",1899-12-31 11:10:00,2013-03-13,4.33,"S2",0.646532,0.232917,0.653253,3.04735,0.0469174,0.361924,0.253549,0.246962,0.0656412309516097,0.597630753593379,4.54888588298966,2.56286989463725,8.3751069169076,1.19899090769355,NA,NA,NA,0.918562719050277,0.325326416610418,0.885749468763539,3.77985908906614,NA,0.0611459409407615,0.446239079268192,0.343965915512631,0.302690887142618,NA,0.00037420136102685,0.00563553804353296,0.0080046680572663,NA,0.0025,0.48225897738569,0.216569506915362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","O1P1",1899-12-31 11:40:00,2014-07-16,4.34,"S2",NA,NA,NA,NA,NA,NA,NA,NA,0.0552414891886077,0.329112164386487,2.66595027791053,2.11106854581751,12.961873677161,0.818573361692605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00540762429339611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","O1P1",NA,2013-03-27,4.39,"S2",0.307862,0.111421,0.234967,1.51706,0.0433075,0.163752,0.115696,0.11201,0.0432008739534725,0.562235345666743,3.49005565112781,2.4579381529218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","O1P1",NA,2013-04-01,4.43,"S2",0.668266,0.221341,0.644505,3.24155,0.0891455,0.352663,0.231661,0.264639,0.0555088848117328,0.506753417728176,3.28101198574419,2.50500060477711,8.56980448559391,0.900286269059346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.458176882906229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","O1P1",NA,2013-04-11,NA,"S2",0.582927,0.18419,0.679936,2.17531,0.0532493,0.287474,0.181732,0.283826,0.0403278474651338,0.425787504077718,1.98796704710785,2.45433317808579,10.2294465633523,0.626036146059294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.414612850638717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","O1P1",NA,2013-09-03,4.28,"S2",0.991242,0.233869,0.681101,5.11183,0.114915400857608,0.430005,0.21197,0.345554,0.075867327125549,0.267380060855864,4.71325639367873,1.79040999806215,13.252006296412,1.33963720785156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00825891350696879,0.399199631069501,0.232179242517149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","O1P1",NA,2014-06-05,4.93,"S2",0.651116,0.155653,0.582507,2.82556,0.142929,0.350443,0.094416,0.315324,0.0565588415968661,0.481577063820914,0.956399495156446,2.20097490704196,11.0930021296811,0.494514631614308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122887139559884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","O1P1",NA,2014-06-13,4.38,"S2",0.871271,0.18058,0.592775,3.16659,0.111977,0.292491,0.098885,0.331928,0.0958020295637988,0.744088043925758,2.00528610619748,1.88297519135019,11.166775530146,0.635192350444567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","O1P1",NA,2014-06-14,4.42,"S2",0.669616,0.178107,0.704963,3.13518,0.0731,0.305311,0.107735,0.336871,0.037775844177524,0.460213228266786,2.47463449594308,1.63302516930616,11.7602513287912,0.748719646236401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","O1P1",NA,2014-06-16,4.38,"S2",0.759264,0.167675,0.722674,2.85242,0.079519,0.307358,0.10207,0.411113,0.0573547419524032,0.398187096429475,1.5007011569891,1.97418760201971,12.6899692292282,0.552102534023883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","O2",1899-12-31 10:20:00,2013-03-11,4.73,"G1",0.8577,0.698659,0.740041,3.61938,0.139886,0.79754,0.177073,0.255881,0.0531198370563621,0.433965413233949,3.75548375752127,2.9806182337562,13.4318157942732,1.08850726640617,"shallow","281896.188","4870875",0.916910358209861,0.703435140595548,0.79346289569498,3.45509496106459,NA,0.14179776239704,0.715063040553576,0.17203581705845,0.255252226265215,NA,0.000978799725171925,0.00773963149982543,0.00642618045060469,NA,0.00661512214302088,0.398240786212548,0.280012467616616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","O2",1899-12-31 10:20:00,2013-03-12,4.13,"G1",0.75707,0.357503,0.705673,3.3698,0.119501,0.408016,0.0782669,0.424944,0.0614516960414785,0.481469848871325,6.14147452638118,2.90730410585456,12.3061921916362,1.6157368810656,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.46704945990024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","O2",1899-12-31 10:20:00,2013-03-12,4.58,"G1",0.822805,0.67597,0.729469,3.09833,0.147298,0.781859,0.164136,0.253788,0.0578460996988765,0.588309508587611,3.89863802479084,2.83663735409226,14.1350025670162,1.22447487295806,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0192336293616253,0.398352970384318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","O2",1899-12-31 11:15:00,2013-03-13,4.57,"G1",0.676741,0.580696,0.738859,2.39786,0.139305,0.715926,0.142903,0.277191,0.0416857175379839,0.663783979992162,2.88801235427976,2.43917334835544,14.6034627659335,0.950238192562817,"shallow","281896.188","4870875",0.763612281686025,0.650236641810137,0.806026865059256,2.38969913617672,NA,0.15686497088973,0.693809053127107,0.155635199105572,0.285864493535907,NA,0.000968471358544003,0.00730586981351143,0.00595739866867077,NA,0.0127277010880883,0.390368298312164,0.285359163270405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","O2",1899-12-31 11:40:00,2014-07-16,4.17,"G1",0.659072,0.312899,1.54539,3.22262226130066,0.058721348509676,0.61871342720117,0.13671,0.769383,0.0591354696595916,0.14744801599687,0.801696645802943,1.18142905582033,43.3363070509259,0.855372582607832,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00817616129238255,0.958792386167435,0.793907474390252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","O2",NA,2011-11-03,4.65,"G1",0.639558,0.31687,1.22042,3.53162,0.123322,0.778835,0.774148,0.577523,0.071520620540001,0.353465024529865,1.77392962719275,2.28920950044384,20.3079475185574,0.778136527719172,"shallow","281896.188","4870875",0.606,0.261,0.795,2.908,0.006,0.048,0.690288,0.578,0.054,0.258,0.00052,0.00752222222222222,0.0128775,0.01782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","O2",NA,2012-02-01,4.88,"G1",0.68,0.550008,0.730108,2.76064,0.0994381,0.964363,0.38445,0.226606,0.0677599878497858,0.402601690537378,2.88242112170214,2.57991540820274,11.635538799546,0.887808379912565,"shallow","281896.188","4870875",0.645,0.463,0.59,2.202,0.003,0.082,0.832416,0.369,0.105,0.176,7e-04,0.00862222222222222,0.0099365,0.01258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","O2",NA,2012-03-22,5.13,"G1",0.65,0.572338,0.801442,1.71636,0.144218,0.981926,0.21807,0.34347,0.0445739253479553,0.315579716938902,2.06077729893837,1.83445149097003,14.9540622628683,0.719609403978057,"shallow","281896.188","4870875",0.495,0.542,0.641,1.379,0.004,0.133,0.98902,0.189,0.251,0.993,0.00073,0.00953333333333333,0.013209,0.05231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","O2",NA,2012-04-24,4.35,"G1",0.513621,0.379407,1.01448,2.22372,0.119349,0.683844,0.14525,0.336208,0.0267895746105511,0.321944482251961,1.27348027220636,1.92223540629274,20.1092941858811,0.68763294479507,"shallow","281896.188","4870875",0.516,0.381,0.816,1.748,0.005,0.099,0.690288,0.13,0.13,0.108,0.00084,0.00728888888888889,0.008755,0.00493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","O2",NA,2012-07-31,NA,"G1",0.623305,0.479769,1.11126,4.06626,0.134473,0.90883,0.207784,0.305652,0.0441722315796615,0.290256212125421,0.00623117465799245,1.80227213576982,23.6380932723971,0.416613159342995,"shallow","281896.188","4870875",0.563,0.464,0.852,3.32,0.028,0.145,0.990568,0.178,0.252,4.105,0.00104,0.01008268,0.01020828,0.12322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","O2",NA,2012-08-10,4.75,"G1",0.555122,0.348192,1.19541,2.80069,0.0411533,0.743821,0.22985,0.437006,0.0504245599802872,0.213172761722222,0.0274748619590238,1.85740852256481,25.8856249007066,0.491263411911926,"shallow","281896.188","4870875",0.498,0.338,1.114,2.305,0.033,0.051,0.803026,0.192,0.445,1.166,0.00055,0.00843258,0.01097127,0.03467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","O2",NA,2013-04-01,4.58,"G1",0.709455,0.599508,0.882441,2.75145,0.233447,0.796597,0.13015,0.347526,0.0377057405782399,0.445679149136816,2.80427811858227,2.25593236832723,17.8191895458378,1.01662083323985,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0458133706898694,0.429902869956614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","O2",NA,2013-04-11,NA,"G1",0.464153,0.384219,0.803299,1.57819,0.123345,0.596858,0.105205,0.25841,0.0425638122708266,0.429737179649066,1.72983480013374,1.92073131440873,17.3209794555435,0.69100695753513,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00508002071454631,0.415364217948386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","O2",NA,2013-09-03,4.24,"G1",0.798811,0.301863,1.60538,3.9198,0.0956021188355306,0.658159,0.255996,0.667723,0.0421647974689539,0.191096428579214,0.317546819692423,1.35480114132479,36.038122377891,0.723866675410554,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138874462506335,0.682027539146429,0.540815691386613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","O2",NA,2014-06-13,4.26,"G1",0.666436,0.373783,1.23052,2.51787,0.075135,0.584109,0.09296,0.608125,0.0484259576618114,0.296620361509326,1.5686075490425,1.23984985123105,30.2482038128387,0.81573518399391,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00829815223458896,0.639558901235302,0.512085986462021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","O2",NA,2014-06-14,4.32,"G1",0.90035,0.329067,1.26327,2.46328,0.099286,0.583155,0.085803,0.587168,0.0389766713638141,0.333558412991226,1.19170714744314,1.13793664424314,31.8844909546777,0.729865950544789,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00778260960614006,0.666273372373402,0.526343086358304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","O2",NA,2014-06-16,4.56,"G1",0.741591,0.514756,1.25731,2.98114,0.135692,0.880938,0.104305,0.460112,0.0738320869183349,0.375428781506122,0.0170930837234821,2.56351148686441,25.2907279778029,0.418657545037803,"shallow","281896.188","4870875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121098769874824,0.666101408800553,0.497659727995728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","O2P1",1899-12-31 10:20:00,2013-03-11,4.21,"S1",0.760171,0.366868,0.707311,3.75036,0.126774,0.424464,0.0771566,0.433768,0.145932620865787,0.447861956090436,5.41075725924453,2.97549257582791,11.1858162514824,1.4412112965363,NA,NA,NA,0.671506684164565,0.309746690657368,0.566630912671482,2.96870409310288,NA,0.115768914366219,0.323236233443247,0.0692673315545813,0.337905500994244,NA,0.000895056339397373,0.00428271326732863,0.00720922621275586,NA,0.0106878541280601,0.43339231294624,0.243615190497725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
